Ann‚e faits;Montant total;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2020;116,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Rue Henri Deraedt ., 1160 AUDERGHEM
2020;116,00 ?;17-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Ren‚ Christiaensstraat 12, 1160 OUDERGEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Avenue Charles Schaller F91, 1160 AUDERGHEM
2020;116,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Rue Ren‚ Christiaens 2, 1160 AUDERGHEM
2020;116,00 ?;17-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Charles Schallerlaan 87, 1160 OUDERGEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Avenue Charles Schaller 87, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Avenue Charles Schaller 87, 1160 AUDERGHEM
2020;116,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Chauss‚e de Wavre 2053, 1160 AUDERGHEM
2020;116,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Avenue Charles Schaller 87, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Waverse steenweg 1854, 1160 OUDERGEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;17-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Waverse steenweg 2127, 1160 OUDERGEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.2.1ø;Chauss‚e de Wavre 1860, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.4;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Chauss‚e de Wavre 1854, 1160 AUDERGHEM
2020;116,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø + 24.1;Avenue Charles Schaller F21, 1160 AUDERGHEM
2020;116,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Avenue Henri de BrouckŠre, 12 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.3ø;Rue du Bocq, 20 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.2ø;Waverse steenweg, F1860 1160 OUDERGEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.2.1ø;Chauss‚e de Wavre F1860, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.2.1ø;Chauss‚e de Wavre, F1860 1160 Audregnies
2020;58,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.2.1ø;Waverse steenweg, F1860 1160 OUDERGEM
2020;58,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.2.1ø;Waverse steenweg, F1860 1160 OUDERGEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.2.1ø;Chauss‚e de Wavre, F1860 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Avenue Charles Schaller 21, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø + 24.1;Avenue Charles Schaller 87, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Avenue Jean Van Horenbeeck 2, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.2.1ø;Chauss‚e de Wavre, F1860 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue Charles Schaller, F87 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue Charles Schaller, F87 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue Charles Schaller, F87 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Charles Schallerlaan, F87 1160 OUDERGEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue Charles Schaller 1, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Rue Antonius Dewinter 26, 1160 AUDERGHEM
2020;116,00 ?;18-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Charles Schallerlaan F87, 1160 OUDERGEM
2020;116,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Avenue Charles Schaller F87, 1160 AUDERGHEM
2020;116,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.1;Chauss‚e de Watermael 2053, 1160 AUDERGHEM
2020;116,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1;Chauss‚e de Wavre 2053, 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Chauss‚e de Wavre, 1854 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Avenue Charles Schaller, 87 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Chauss‚e de Wavre, 2053 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Chauss‚e de Wavre, F1860 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 25.1.10ø;Chauss‚e de Wavre, 2127 1160 AUDERGHEM
2020;58,00 ?;18-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 25.1.10ø;Chauss‚e de Wavre 2043, 1160 AUDERGHEM
2020;58,00 ?;19-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Rue des Deux Chauss‚es 24, 1160 AUDERGHEM
2020;116,00 ?;19-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Avenue G. E. Lebon 26, 1160 AUDERGHEM
2020;58,00 ?;19-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.3ø;Rue Emile Idiers F1, 1160 AUDERGHEM
2020;58,00 ?;20-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Boulevard des Invalides 72, 1160 AUDERGHEM
2020;58,00 ?;20-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Avenue Dr. Edmond Cordier, 38 1160 AUDERGHEM
2020;58,00 ?;20-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Waverse steenweg, 1606 1160 OUDERGEM
2020;58,00 ?;20-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Chauss‚e de Wavre, 1606 1160 AUDERGHEM
2020;116,00 ?;21-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.14ø;Rue Pierre Schoonejans, 29 1160 AUDERGHEM
2020;58,00 ?;21-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Emile Idiersstraat F1, 1160 OUDERGEM
2020;58,00 ?;21-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, 14 1160 AUDERGHEM
2020;0,00 ?;21-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 27bis;Rue Emile Idiers 18, 1160 AUDERGHEM
2020;58,00 ?;21-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.4;Rue du Villageois, F92 1160 AUDERGHEM
2020;58,00 ?;21-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue de la SabliŠre, 2 1160 AUDERGHEM
2020;350,00 ?;21-10-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 55;Rue du Villageois 125, 1160 AUDERGHEM
2020;58,00 ?;22-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Emile Idiersstraat 2, 1160 OUDERGEM
2020;58,00 ?;22-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.1ø;Chauss‚e de Wavre 1721, 1160 AUDERGHEM
2020;58,00 ?;22-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue Jean Vanhaelen 2, 1160 AUDERGHEM
2020;58,00 ?;22-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Avenue G. E. Lebon, 102 1160 AUDERGHEM
2020;58,00 ?;22-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Henri Strauven, 37 1160 AUDERGHEM
2020;58,00 ?;23-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;25.1.3ø;Chauss‚e de Wavre 1729, 1160 AUDERGHEM
2020;58,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Av. des Argus,  1160 AUDERGHEM
2020;58,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Rue Valduc,  1160 AUDERGHEM
2020;58,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Rue Jules-Emile Raymond,  1160 AUDERGHEM
2020;116,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue des Volontaires, 53 1160 AUDERGHEM
2020;58,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Gustave Demey, 139 1160 AUDERGHEM
2020;58,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Rue du Vieux Moulin, 53 1160 AUDERGHEM
2020;58,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Rue du Vieux Moulin, 47 1160 AUDERGHEM
2020;116,00 ?;24-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1;Avenue des Paradisiers, 8 1160 AUDERGHEM
2020;116,00 ?;25-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue Daniel Boon 49, 1160 AUDERGHEM
2020;116,00 ?;25-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.2ø;Chauss‚e de Tervueren,  1160 AUDERGHEM
2020;350,00 ?;25-10-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;14;Avenue G. E. Lebon Bulle … verre, 1160 AUDERGHEM
2020;58,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;23.2.3ø;Avenue Pierre Devis 29, 1160 AUDERGHEM
2020;116,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Avenue Andr‚ Drouart 32, 1160 AUDERGHEM
2020;58,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;23.1.1ø;Avenue Andr‚ Drouart F44, 1160 AUDERGHEM
2020;0,00 ?;26-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;27bis;Emile Idiersstraat 18, 1160 OUDERGEM
2020;116,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue Th‚o Vanp‚ 59, 1160 AUDERGHEM
2020;58,00 ?;26-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Emile Idiersstraat, F1 1160 OUDERGEM
2020;116,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø + 24.al.1.7ø;Avenue des FrŠres Goemaere 25, 1160 AUDERGHEM
2020;58,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Jacques Bassem, F92 1160 AUDERGHEM
2020;58,00 ?;26-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Waverse steenweg 1745, 1160 OUDERGEM
2020;58,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue Henri de BrouckŠre , 1160 AUDERGHEM
2020;58,00 ?;26-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121;Avenue Henri de BrouckŠre 1A, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue de l'Eglise St-Julien 18, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Avenue de l'Eglise St-Julien, 18 1160 AUDERGHEM
2020;116,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 24.al.1.4ø;Avenue Charles Madoux 2, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;G. E. Lebonlaan, F8 1160 OUDERGEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Avenue G. E. Lebon F8, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Avenue G. E. Lebon, F8 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 77.5;Avenue G. E. Lebon, F8 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Andr‚ Drouartlaan, F30A 1160 OUDERGEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Andr‚ Drouart, 27 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Andr‚ Drouart, 27 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 27bis;Avenue G. E. Lebon F10, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Place de l'Amiti‚, 12 1160 AUDERGHEM
2020;116,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue des Volontaires 53, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue G. E. Lebon, Face2 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue G. E. Lebon, Face2 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;70.2.1.2ø;Avenue des Meuniers, 93 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue des FrŠres Goemaere 45, 1160 AUDERGHEM
2020;58,00 ?;27-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue des FrŠres Goemaere 43, 1160 AUDERGHEM
2020;116,00 ?;27-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1;Jol‚laan 21, 1160 OUDERGEM
2020;58,00 ?;27-10-20;Stationnement;N‚erlandais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Papiermolenstraat F54, 1160 OUDERGEM
2020;58,00 ?;28-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 23.1.1ø;Avenue Jules G‚nicot, 13 1160 AUDERGHEM
2020;175,00 ?;28-10-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;12;Avenue Joseph Chaudron 4, 1160 AUDERGHEM
2020;58,00 ?;28-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 70.2.1.1ø;Rue Emile Idiers, F1 1160 AUDERGHEM
2020;58,00 ?;28-10-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;121 + 14;Rue Emile Idiers 17, 1160 AUDERGHEM
2020;58,00 ?;28-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Avenue du Kouter, 85 1160 AUDERGHEM
2020;58,00 ?;28-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;5;Clos Lucien Outers 23, 1160 AUDERGHEM
2020;116,00 ?;28-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.4ø;Avenue des Volontaires 51, 1160 AUDERGHEM
2020;58,00 ?;28-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;77.5;Avenue F. E. Van Elderen F50, 1160 AUDERGHEM
2020;175,00 ?;28-10-20;Administrative;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;12;Boulevard des Invalides , 1160 AUDERGHEM
2020;58,00 ?;29-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue G‚n‚ral Merjay 40, 1160 AUDERGHEM
2020;58,00 ?;29-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.al.1.7ø;Avenue Guillaume Poels 24, 1160 AUDERGHEM
2020;116,00 ?;29-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;24.1 + 24.al.1.7ø;Avenue Jean Vanhaelen 45, 1160 AUDERGHEM
2020;58,00 ?;29-10-20;Stationnement;Fran‡ais;REGLEMENT GENERAL DE POLICE COMMUN AUX 19 COMMUNES BRUXELLOISES;23.1.1ø;Chauss‚e de Wavre 1614, 1160 AUDERGHEM
