Ann‚e faits;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat 9, 1160 AUDERGHEM
2017;4/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat 9, 1160 AUDERGHEM
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx 9, 1160 AUDERGHEM
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Avenue Guillaume Keyen 9, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;F‚lix Govaertplein t9, 1160 OUDERGEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place F‚lix Govaert f4, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place F‚lix Govaert f4, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;F‚lix Govaertplein t4, 1160 OUDERGEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue des N‚nuphars f32, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1 + 70.2.1.1ø;Rue Emile Idiers f14, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue Tedesco 35, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue du Vieux Moulin, 7 1160 AUDERGHEM
2017;5/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller 54, 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Square Baron Robert Hankar, 6 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Jules-Emile Raymond,  1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue G. E. Lebon, 112 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Edouard Henrard, 8 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Volontaires,  1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Charles Brassine,  1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue des Paradisiers, 8 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael, 54 1160 AUDERGHEM
2017;5/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de Beaulieu, 25 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Boulevard du Souverain 240, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.3ø;Invalidenlaan 56, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Avenue Charles Schaller F 50, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Joseph Chaudron,  1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Daniel Boon 1, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Meuniers , 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue du Paepedelle 67, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Edouard Henrardstraat, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Jules-Emile Raymond,  1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 23 1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Rue Edouard Henrard 8, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;AmblŠvestraat 47, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F 12 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Henri de BrouckŠre, 24 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael, F 53 1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;de Beaulieulaan 7, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;de Beaulieulaan 25, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Av.des Ablettes,  1160 AUDERGHEM
2017;6/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Lammerendries F 1, 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Edouard Pinoy, 9 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place Edouard Pinoy, 28 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Edouard Pinoy, 22 1160 AUDERGHEM
2017;6/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue de la Vignette 170, 1160 AUDERGHEM
2017;7/10/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;5 + 114;Rue Jules Cockx 9, 1160 AUDERGHEM
2017;7/10/2017;Mixte;Fran‡ais;AUDERGHEM-RGP;108;Boulevard du Souverain 240, 1160 AUDERGHEM
2017;7/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre,  1160 AUDERGHEM
2017;7/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue L‚opold Florent Lambin, 5 1160 AUDERGHEM
2017;7/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue L‚opold Florent Lambin 5, 1160 AUDERGHEM
2017;9/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Rue Emile Idiers f41, 1160 AUDERGHEM
2017;9/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.14ø;Waverse steenweg 1999, 1160 AUDERGHEM
2017;9/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Louis Vercauterenlaan 2, 1160 AUDERGHEM
2017;9/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue de la Chasse Royale 1, 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Charles Brassine f60, 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Triomphe 49, 1160 AUDERGHEM
2017;10/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Charles Brassinelaan t60, 1160 OUDERGEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Triomphe 77, 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue de la Chasse Royale, 8 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Isidore Geyskens, 34 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Paons 29, 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 40 1160 AUDERGHEM
2017;10/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Ginette Javauxlaan 12/10/2017, 1160 AUDERGHEM
2017;10/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Trois Ponts, 52 1160 AUDERGHEM
2017;11/10/2017;Administrative;N‚erlandais;AUDERGHEM-RGP;44 + 51 bis;Avenue Pierre Devis 30, 1160 OUDERGEM
2017;11/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2017;11/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Vrijwilligerslaan 51, 1160 AUDERGHEM
2017;11/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Thomas Balis,  1160 AUDERGHEM
2017;11/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Watermaalse Steenweg 53, 1160 OUDERGEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Square Baron Robert Hankar 3, 1160 AUDERGHEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4 + 23.1.1ø;Avenue Ginette Javaux 10, 1160 AUDERGHEM
2017;12/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Ginette Javauxlaan 10, 1160 OUDERGEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux 12, 1160 AUDERGHEM
2017;12/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Paradijsvogelslaan 41, 1160 OUDERGEM
2017;12/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Ginette Javauxlaan 1, 1160 OUDERGEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux 28, 1160 AUDERGHEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue G. E. Lebon 2, 1160 AUDERGHEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de Beaulieu, 33 1160 AUDERGHEM
2017;12/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;de Beaulieulaan 33, 1160 AUDERGHEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Boulevard des Invalides, 72 1160 AUDERGHEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;All‚e des Colzas, 80 1160 AUDERGHEM
2017;12/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;13/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Gustave Demey, 137 1160 AUDERGHEM
2017;13/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Jules G‚nicot, 4 1160 AUDERGHEM
2017;13/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Rue des Deux Chauss‚es f22, 1160 AUDERGHEM
2017;13/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue Jean Vanhaelen,  1160 AUDERGHEM
2017;14/10/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;26;Avenue Guillaume Van Nerom 15, 1160 AUDERGHEM
2017;14/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue Alderson Jeuniau, 10 1160 AUDERGHEM
2017;14/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;All‚e des Colzas 20, 1160 AUDERGHEM
2017;14/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue des Trois Ponts, 19 1160 AUDERGHEM
2017;16/10/2017;;Fran‡ais;AUDERGHEM-RGP;70 + 71 + 72 + 79 + 113 + 118;Charles Michielslaan 213, 1160 OUDERGEM
2017;16/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue des Trois Ponts 57, 1160 AUDERGHEM
2017;16/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Driebruggenstraat 124, 1160 OUDERGEM
2017;16/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Driebruggenstraat 24, 1160 OUDERGEM
2017;16/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Trois Ponts 11, 1160 AUDERGHEM
2017;16/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Woudmeesterlaan, 1160 AUDERGHEM
2017;16/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Av. des Argus, 1 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Avenue Gustave Demey pkg 2, 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5 + 24.al.1.4ø;Place Edouard Pinoy 22, 1160 AUDERGHEM
2017;17/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.3ø;Waverse steenweg 1620, 1160 OUDERGEM
2017;17/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;F‚lix Govaertplein , 1160 OUDERGEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Henri de BrouckŠre 25, 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Valduc, 352 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Grand Forestier , 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux, 28 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Jules-Emile Raymond,  1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Gorges Bleues,  1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue des Passereaux, 5 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Isidore Geyskens 41, 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Chauss‚e de Watermael, 78 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Edouard Pinoy, 5A 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Edouard Pinoy, 22 1160 AUDERGHEM
2017;17/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Rue du Moulin … Papier,  F 1 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Charles Lemaire,  1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Grand Forestier, 36 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Square du Sacr‚-Coeur, 2 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Square du Sacr‚-Coeur, 2 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;17/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;18/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;105;Chauss‚e de Wavre, 1141 1160 AUDERGHEM
2017;18/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1071 1160 AUDERGHEM
2017;18/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Chauss‚e de Wavre, 1042 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 39, 1160 AUDERGHEM
2017;19/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Emile Idiersstraat 47, 1160 OUDERGEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers f47, 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 41, 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers 47, 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 11 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Chauss‚e de Wavre 2021, 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place Thomas Balis, face 5 1160 AUDERGHEM
2017;19/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place Thomas Balis, face 4 1160 AUDERGHEM
2017;20/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;105;Chauss‚e de Wavre, 1141 1160 AUDERGHEM
2017;20/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.2ø;Rue Valduc, 314 1160 AUDERGHEM
2017;20/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Gustave Demey, F117 1160 AUDERGHEM
2017;21/10/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;70;Avenue des Paradisiers 11, 1160 AUDERGHEM
2017;21/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 95 1160 AUDERGHEM
2017;21/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Vogelzang, 163 1160 AUDERGHEM
2017;21/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Avenue des Volontaires 17, 1160 AUDERGHEM
2017;22/10/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;74;Avenue des Paradisiers 11, 1160 AUDERGHEM
2017;23/10/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;51 bis + 44;Rue Louis Marcx 10, 1160 OUDERGEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1071 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 282 1160 AUDERGHEM
2017;23/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Edouard Henrardstraat, 1160 AUDERGHEM
2017;23/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Houyouxstraat , 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Houyoux,  1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Houyoux , 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Moulin … Papier,  1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Moulin … Papier , 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Charles Madoux, 2 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Chauss‚e de Watermael 53, 1160 AUDERGHEM
2017;23/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Grand Forestier 36, 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Daniel Boon, 49 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des FrŠres Goemaere, 25 1160 AUDERGHEM
2017;23/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Fran‡ois Bekaertstraat 12, 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue G‚n‚ral Merjay , 1160 AUDERGHEM
2017;23/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Moulin … Papier,  1160 AUDERGHEM
2017;23/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Papiermolenstraat , 1160 AUDERGHEM
2017;24/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard des Invalides 66, 1160 AUDERGHEM
2017;24/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Valduc,  1160 AUDERGHEM
2017;25/10/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;74;Boulevard du Souverain 151, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Rue Valduc 222, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Avenue des Traquets 22, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux 28, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Ginette Javaux 12, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Edouard Henrard 8, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Ginette Javauxlaan t28, 1160 OUDERGEM
2017;25/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Ginette Javauxlaan t24, 1160 OUDERGEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1236, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Rue Valduc 167, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de la Houlette, 38 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de la Houlette 38, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue des Trois Ponts 82, 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Moulin … Papier,  1160 AUDERGHEM
2017;25/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Woudmeesterlaan , 1160 AUDERGHEM
2017;25/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Woudmeesterlaan , 1160 AUDERGHEM
2017;25/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 1 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 1 1160 AUDERGHEM
2017;25/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Boulevard des Invalides, 186 1160 AUDERGHEM
2017;26/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue des Volontaires 75, 1160 AUDERGHEM
2017;26/10/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre f1137, 1160 AUDERGHEM
2017;26/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Vrijwilligerslaan 75, 1160 OUDERGEM
2017;26/10/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Waverse steenweg t1137, 1160 OUDERGEM
